"PRODUCT","ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND","ATTR_LABEL"
"infoBase","8713","Home Assessed Value - Actual (Real Property data only)","Indicates the assessed value of the home. An assessed value is the dollar value assigned to a property for purposes of measuring applicable taxes. Assessed valuation is used to determine the value of a residence for tax purposes and takes home market value into consideration. County assessments are done periodically, i.e., every 5 years, unless in the cases of an improvement to the property, such as building a home on the property, a home remodel, etc. which would cause a new assessment at that time. This assessed value comes straight from the county offices, not manipulated by the source or Acxiom.",65.33,"Household","Property","Home/Property","Prop - HMV - RP","String",9,"Property value in $","Property value in $",1,0,"H_ASSESSED_VALUE"
"infoBase","8749","Home Owner Type (Real Property data only)","Indicates the type of home owner.",43.45,"Household","Property","Home/Property","Prop - Owner - RP","String",1,"C = Company Owner","C ",3,0,"H_OWNER_TYPE"
"infoBase","8749","Home Owner Type (Real Property data only)","Indicates the type of home owner.",43.45,"Household","Property","Home/Property","Prop - Owner - RP","String",1,"I = Investor / Individual Owner","I ",3,0,"H_OWNER_TYPE"
"infoBase","8749","Home Owner Type (Real Property data only)","Indicates the type of home owner.",43.45,"Household","Property","Home/Property","Prop - Owner - RP","String",1,"P = Primary Residence / Individual Owner","P ",3,0,"H_OWNER_TYPE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"1 = 1 Line of Credit","1 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"2 = 2 Lines of Credit","2 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"3 = 3 Lines of Credit","3 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"4 = 4 Lines of Credit","4 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"5 = 5 Line of Credit","5 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"6 = 6 Lines of Credit","6 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"7 = 7 Lines of Credit","7 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"8 = 8 Lines of Credit","8 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","8816","Number of Lines of Credit (Trade Counter)","Indicates credit purchases made in multiple retail stores for the household.",58.7,"Household","Financial","Buying Activity","y BA - CCard","String",1,"9 = 9 Lines of Credit","9 ",9,0,"H_NUM_CREDIT_LINE"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"A1 = Standard Retail, Membership Warehouse","A1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"A2 = Standard Retail, Catalog Showroom","A2 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"A3 = Standard Retail, Main Street Retail","A3 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"A4 = Standard Retail, HiVol Low End Dpt Store","A4 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"A5 = Standard Retail, Standard Retail","A5 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B1 = Standard Specialty, Sporting goods","B1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B2 = Standard Specialty, Specialty Apparel","B2 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B3 = Standard Specialty, Specialty","B3 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B4 = Standard Specialty, Computer/Electronics","B4 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B5 = Standard Specialty, Furniture Buyers","B5 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B6 = Standard Specialty, H.Office Supply Purchases","B6 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"B7 = Standard Specialty, Home Improvement","B7 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"C1 = Upscale Retail, Hi-end Retail Buyers, Upscale Retail","C1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"D1 = Upscale Specialty, Travel/Personal Services","D1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"E1 = Bank, Financial Svcs - Banking","E1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"F1 = Finance Co., Financial Svcs - Install Credit","F1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"G1 = Oil Company, Oil Company","G1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"H1 = Misc, Financial Svcs - Insurance","H1 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"H2 = Misc, TV/Mail Order Purchases","H2 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"H3 = Misc, Grocery","H3 ",21,0,"H_PURCHACE_CAT"
"infoBase","9154","Retail Purchases - Most Frequent Category","Indicates the most frequent retail purchase category within the past two years.",44.95,"Household","Spending","Buying Activity","y BA - Retail Cat","String",2,"H4 = Misc, Misc","H4 ",21,0,"H_PURCHACE_CAT"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"A = Asian","A ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"B = Black","B ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"C = Chinese","C ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"H = Hispanic","H ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"I = American Indian","I ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"N = Japanese","N ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"O = Other","O ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"P = Portuguese","P ",9,0,"P_RACE"
"infoBase","9533","Race Code - Person","Indicates the race of the person.",21.47,"Person","Demographics","Ethnicity","Ethnicity - 0 Person","String",1,"W = White","W ",9,0,"P_RACE"
"infoBase","9549","Education Detail - Person","Indicates the highest known education of the person.  Includes 'Some College' and 'Some High School'.",78.43,"Person","Demographics","Education","Education - 0 Person","String",1,"1 = Some High School","1 ",5,0,"P_EDUCATION"
"infoBase","9549","Education Detail - Person","Indicates the highest known education of the person.  Includes 'Some College' and 'Some High School'.",78.43,"Person","Demographics","Education","Education - 0 Person","String",1,"2 = High School Graduate","2 ",5,0,"P_EDUCATION"
"infoBase","9549","Education Detail - Person","Indicates the highest known education of the person.  Includes 'Some College' and 'Some High School'.",78.43,"Person","Demographics","Education","Education - 0 Person","String",1,"3 = Some College","3 ",5,0,"P_EDUCATION"
"infoBase","9549","Education Detail - Person","Indicates the highest known education of the person.  Includes 'Some College' and 'Some High School'.",78.43,"Person","Demographics","Education","Education - 0 Person","String",1,"4 = College Graduate","4 ",5,0,"P_EDUCATION"
"infoBase","9549","Education Detail - Person","Indicates the highest known education of the person.  Includes 'Some College' and 'Some High School'.",78.43,"Person","Demographics","Education","Education - 0 Person","String",1,"5 = Graduate Degree","5 ",5,0,"P_EDUCATION"
"suppression","9557","Suppression - Mail - DMA","The consumer has indicated to the Direct Marketing Association (DMA) the desire to opt out of mail solicitation.",0.07,"Person","Metadata","","","String",1,"N = Do Not Mail","N ",1,1,"P_DMA_OPT_OUT"
